order_id,session_id,user_id,order_date,order_value,items_count,used_discount,payment_method
65,344,911,2024-01-01,123.58,2,True,card
66,346,918,2024-01-01,18.21,2,True,card
67,350,924,2024-01-01,26.28,1,True,card
68,354,940,2024-01-01,24.0,1,True,card
69,359,953,2024-01-01,23.6,1,True,card
70,360,958,2024-01-01,60.51,3,False,card
71,365,967,2024-01-01,17.45,1,False,card
72,375,995,2024-01-01,113.33,6,False,card
73,376,996,2024-01-01,61.56,1,False,paypal
74,384,19,2024-01-02,86.04,3,False,card
75,393,36,2024-01-02,17.76,1,True,paypal
76,395,39,2024-01-02,82.15,1,False,card
77,400,61,2024-01-02,317.44,8,False,card
78,406,78,2024-01-02,37.44,1,True,paypal
79,409,85,2024-01-02,27.84,1,True,card
80,411,89,2024-01-02,91.58,4,False,card
81,421,123,2024-01-02,65.98,2,True,paypal
82,423,131,2024-01-02,13.65,1,True,card
83,433,152,2024-01-02,41.36,1,False,card
84,438,167,2024-01-02,76.72,2,False,card
85,441,179,2024-01-02,99.5,2,False,card
86,442,181,2024-01-02,95.87,3,False,card
87,445,187,2024-01-02,72.77,2,False,card
88,458,237,2024-01-02,28.18,1,True,card
89,467,256,2024-01-02,63.07,3,False,card
90,472,262,2024-01-02,46.92,2,True,card
91,474,265,2024-01-02,26.89,1,True,card
92,476,267,2024-01-02,90.35,3,False,card
93,481,280,2024-01-02,74.89,1,False,paypal
94,485,288,2024-01-02,59.42,1,True,paypal
95,490,299,2024-01-02,21.35,1,False,card
96,492,313,2024-01-02,106.83,1,False,card
97,495,319,2024-01-02,13.42,1,False,paypal
98,498,329,2024-01-02,42.04,1,False,paypal
99,510,366,2024-01-02,26.7,1,True,card
100,514,374,2024-01-02,47.7,4,False,paypal
101,518,387,2024-01-02,217.88,4,False,card
102,520,398,2024-01-02,104.57,1,False,card
103,524,408,2024-01-02,25.52,1,True,paypal
104,532,423,2024-01-02,18.39,1,False,card
105,537,436,2024-01-02,251.01,2,False,card
106,555,485,2024-01-02,107.5,3,False,card
107,558,494,2024-01-02,26.45,2,False,card
108,559,495,2024-01-02,68.53,2,True,paypal
109,560,497,2024-01-02,103.68,5,False,card
110,566,518,2024-01-02,70.57,4,True,paypal
111,580,559,2024-01-02,285.83,8,False,paypal
112,585,579,2024-01-02,17.66,1,False,card
113,587,583,2024-01-02,283.39,3,False,card
114,589,589,2024-01-02,56.84,4,False,card
115,596,600,2024-01-02,29.91,1,True,card
116,598,604,2024-01-02,38.42,1,False,card
117,599,607,2024-01-02,19.45,1,True,card
118,611,640,2024-01-02,44.27,1,True,card
119,612,641,2024-01-02,47.78,1,True,card
120,613,643,2024-01-02,63.26,2,True,card
121,619,658,2024-01-02,9.63,1,False,card
122,624,667,2024-01-02,48.0,1,False,card
123,625,669,2024-01-02,56.97,1,False,paypal
124,626,670,2024-01-02,33.6,1,True,card
125,633,689,2024-01-02,92.64,2,False,paypal
126,636,694,2024-01-02,42.18,1,True,card
127,643,708,2024-01-02,78.2,2,True,card
128,644,712,2024-01-02,191.3,5,False,paypal
129,645,713,2024-01-02,62.04,2,True,paypal
130,646,718,2024-01-02,74.76,1,False,crypto
131,649,723,2024-01-02,169.3,2,False,paypal
132,651,734,2024-01-02,93.25,4,False,card
133,659,761,2024-01-02,115.08,4,False,paypal
134,660,762,2024-01-02,25.91,2,True,card
135,661,763,2024-01-02,11.88,1,False,card
136,663,765,2024-01-02,17.66,1,True,card
137,668,780,2024-01-02,85.81,3,False,card
138,669,781,2024-01-02,19.91,1,False,card
139,672,788,2024-01-02,34.38,3,True,paypal
140,675,796,2024-01-02,49.11,2,False,paypal
141,679,809,2024-01-02,105.18,1,True,card
142,680,812,2024-01-02,37.84,2,False,card
143,686,831,2024-01-02,104.54,2,False,card
144,687,832,2024-01-02,108.33,2,False,card
145,690,843,2024-01-02,31.07,1,False,card
146,695,848,2024-01-02,35.76,1,True,card
147,700,863,2024-01-02,43.49,2,False,card
148,702,869,2024-01-02,54.77,2,False,card
149,707,883,2024-01-02,53.96,1,False,card
150,710,886,2024-01-02,23.69,1,True,card
151,713,896,2024-01-02,255.45,4,False,card
152,715,899,2024-01-02,81.68,5,False,card
153,717,903,2024-01-02,35.1,1,False,card
154,724,922,2024-01-02,33.32,1,True,card
155,732,945,2024-01-02,28.96,1,False,paypal
156,740,960,2024-01-02,104.96,1,False,card
157,742,963,2024-01-02,41.14,1,True,card
158,744,966,2024-01-02,11.58,1,False,card
159,751,989,2024-01-02,37.34,1,False,card
160,753,994,2024-01-02,236.42,3,False,card
161,756,2,2024-01-03,51.49,2,True,card
162,758,5,2024-01-03,132.97,2,True,card
163,765,20,2024-01-03,25.27,1,True,card
164,768,28,2024-01-03,27.56,2,True,card
165,770,34,2024-01-03,112.29,3,False,card
166,772,40,2024-01-03,315.51,5,False,paypal
167,773,41,2024-01-03,39.23,1,True,card
168,774,45,2024-01-03,27.96,1,True,card
169,786,79,2024-01-03,33.4,1,False,card
170,788,81,2024-01-03,71.66,1,False,card
171,804,132,2024-01-03,113.02,3,False,card
172,806,139,2024-01-03,107.39,2,False,paypal
173,811,150,2024-01-03,82.63,1,False,card
174,819,184,2024-01-03,105.64,2,False,card
175,826,198,2024-01-03,115.6,2,True,paypal
176,829,212,2024-01-03,21.76,1,False,card
177,841,237,2024-01-03,34.08,1,True,paypal
178,845,247,2024-01-03,20.62,1,True,card
179,848,254,2024-01-03,20.64,1,False,card
180,849,256,2024-01-03,63.74,2,False,card
181,852,261,2024-01-03,233.79,6,False,card
182,858,275,2024-01-03,54.67,1,True,card
183,863,292,2024-01-03,43.18,1,False,card
184,868,306,2024-01-03,90.88,2,True,card
185,875,321,2024-01-03,35.12,1,True,card
186,884,352,2024-01-03,167.84,6,False,card
187,889,360,2024-01-03,84.47,1,False,card
188,892,369,2024-01-03,20.15,1,True,paypal
189,899,391,2024-01-03,82.74,2,False,card
190,901,396,2024-01-03,124.0,2,False,paypal
191,902,397,2024-01-03,66.27,3,False,card
192,903,403,2024-01-03,17.98,1,False,paypal
193,904,404,2024-01-03,11.9,1,True,card
194,905,407,2024-01-03,64.68,3,False,paypal
195,908,412,2024-01-03,97.2,3,False,card
196,922,456,2024-01-03,51.14,1,False,card
197,923,458,2024-01-03,26.51,1,False,card
198,929,472,2024-01-03,20.34,1,True,card
199,930,473,2024-01-03,76.11,2,True,paypal
200,932,476,2024-01-03,23.87,1,False,crypto
201,933,482,2024-01-03,32.44,1,True,card
202,935,485,2024-01-03,100.24,4,False,card
203,950,519,2024-01-03,30.08,1,False,card
204,957,538,2024-01-03,123.16,4,False,card
205,962,555,2024-01-03,18.71,1,True,card
206,965,564,2024-01-03,20.07,1,True,crypto
207,975,584,2024-01-03,116.93,3,True,card
208,979,595,2024-01-03,30.06,1,False,card
209,983,602,2024-01-03,72.45,1,True,card
210,984,608,2024-01-03,39.34,1,False,card
211,986,612,2024-01-03,59.84,2,False,card
212,988,614,2024-01-03,330.73,5,False,card
213,994,625,2024-01-03,19.99,1,True,card
214,995,628,2024-01-03,26.42,1,True,card
215,1002,644,2024-01-03,59.57,2,False,card
216,1010,665,2024-01-03,18.48,1,False,card
217,1011,666,2024-01-03,81.51,1,True,card
218,1015,678,2024-01-03,87.26,1,False,card
219,1016,681,2024-01-03,25.16,1,False,card
220,1021,695,2024-01-03,47.01,1,False,card
221,1026,710,2024-01-03,13.8,1,True,card
222,1027,712,2024-01-03,202.41,5,True,card
223,1029,715,2024-01-03,47.18,1,True,card
224,1035,728,2024-01-03,89.4,1,True,paypal
225,1043,752,2024-01-03,92.43,5,False,card
226,1045,763,2024-01-03,10.35,1,True,card
227,1047,765,2024-01-03,17.09,1,True,card
228,1049,774,2024-01-03,21.37,1,True,card
229,1065,812,2024-01-03,48.16,2,True,card
230,1070,828,2024-01-03,21.23,1,True,card
231,1074,836,2024-01-03,85.23,1,False,card
232,1081,848,2024-01-03,41.0,1,False,card
233,1082,849,2024-01-03,30.15,1,True,card
234,1084,856,2024-01-03,75.59,2,False,card
235,1092,878,2024-01-03,125.33,3,False,card
236,1093,881,2024-01-03,84.17,5,False,card
237,1099,896,2024-01-03,251.5,3,False,crypto
238,1100,898,2024-01-03,179.32,4,False,card
239,1104,903,2024-01-03,37.22,1,False,card
240,1112,928,2024-01-03,19.47,1,True,card
241,1114,936,2024-01-03,38.01,1,True,paypal
242,1128,967,2024-01-03,15.89,1,False,card
243,1129,969,2024-01-03,25.95,1,False,card
244,1137,995,2024-01-03,100.09,6,False,card
245,1138,996,2024-01-03,51.45,1,True,card
246,1145,12,2024-01-04,199.36,5,False,card
247,1151,21,2024-01-04,34.31,1,False,card
248,1157,40,2024-01-04,343.01,6,False,paypal
249,1160,52,2024-01-04,168.76,3,False,paypal
250,1161,53,2024-01-04,34.04,1,True,card
251,1172,84,2024-01-04,51.54,1,True,paypal
252,1177,93,2024-01-04,62.52,1,False,card
253,1181,108,2024-01-04,11.72,1,True,crypto
254,1199,186,2024-01-04,56.7,2,True,card
255,1202,193,2024-01-04,89.37,3,True,paypal
256,1205,201,2024-01-04,89.93,1,True,card
257,1208,207,2024-01-04,32.05,1,True,card
258,1212,213,2024-01-04,14.88,1,True,card
259,1218,230,2024-01-04,32.84,1,False,paypal
260,1226,241,2024-01-04,75.23,2,True,card
261,1237,261,2024-01-04,254.19,8,False,card
262,1238,262,2024-01-04,31.41,2,True,crypto
263,1240,264,2024-01-04,9.74,1,False,card
264,1242,267,2024-01-04,94.72,4,False,paypal
265,1244,272,2024-01-04,151.26,2,False,crypto
266,1251,299,2024-01-04,29.1,1,False,card
267,1255,312,2024-01-04,94.51,1,True,crypto
268,1266,330,2024-01-04,95.87,1,False,crypto
269,1274,347,2024-01-04,43.63,2,True,paypal
270,1276,351,2024-01-04,14.03,1,True,card
271,1277,352,2024-01-04,137.25,4,False,paypal
272,1278,353,2024-01-04,33.36,1,True,card
273,1280,356,2024-01-04,28.72,2,True,paypal
274,1285,365,2024-01-04,11.66,1,True,card
275,1293,384,2024-01-04,50.21,1,False,card
276,1295,391,2024-01-04,99.45,2,False,card
277,1305,412,2024-01-04,87.98,6,False,card
278,1308,423,2024-01-04,18.82,1,True,crypto
279,1311,434,2024-01-04,116.2,2,False,card
280,1317,454,2024-01-04,20.85,1,True,paypal
281,1335,494,2024-01-04,27.72,3,True,paypal
282,1338,499,2024-01-04,189.33,2,False,card
283,1339,500,2024-01-04,209.38,2,False,paypal
284,1347,535,2024-01-04,213.65,5,False,card
285,1353,555,2024-01-04,16.61,1,False,crypto
286,1355,557,2024-01-04,354.05,4,False,crypto
287,1358,573,2024-01-04,60.39,3,False,paypal
288,1365,595,2024-01-04,29.39,1,False,card
289,1370,601,2024-01-04,132.7,6,False,card
290,1373,608,2024-01-04,36.44,1,False,paypal
291,1383,626,2024-01-04,96.52,1,True,card
292,1384,628,2024-01-04,25.67,1,True,card
293,1409,695,2024-01-04,41.42,1,True,card
294,1411,705,2024-01-04,31.14,1,False,card
295,1417,723,2024-01-04,156.5,2,False,card
296,1426,752,2024-01-04,90.86,3,False,paypal
297,1430,758,2024-01-04,85.42,1,False,card
298,1433,763,2024-01-04,11.12,2,False,card
299,1436,774,2024-01-04,24.47,1,True,paypal
300,1437,779,2024-01-04,63.86,2,True,paypal
301,1439,788,2024-01-04,37.01,2,True,crypto
302,1443,803,2024-01-04,86.38,4,False,card
303,1444,805,2024-01-04,21.22,1,True,card
304,1445,806,2024-01-04,22.61,1,True,card
305,1446,809,2024-01-04,94.11,1,True,card
306,1448,816,2024-01-04,21.92,1,False,card
307,1452,826,2024-01-04,30.06,1,False,paypal
308,1453,827,2024-01-04,208.77,3,False,card
309,1454,830,2024-01-04,52.09,3,False,card
310,1463,842,2024-01-04,67.37,1,True,card
311,1480,889,2024-01-04,32.74,1,False,card
312,1482,893,2024-01-04,45.05,1,False,card
313,1486,903,2024-01-04,37.09,1,False,card
314,1490,911,2024-01-04,123.03,4,False,paypal
315,1493,922,2024-01-04,32.44,1,True,card
316,1509,966,2024-01-04,14.05,1,False,card
317,1515,981,2024-01-04,20.78,2,True,card
318,1517,987,2024-01-04,59.67,1,True,card
319,1529,18,2024-01-05,27.95,1,False,paypal
320,1533,26,2024-01-05,102.68,2,False,paypal
321,1534,28,2024-01-05,26.64,2,True,paypal
322,1543,57,2024-01-05,16.98,1,False,card
323,1550,85,2024-01-05,42.01,1,False,paypal
324,1553,88,2024-01-05,211.0,3,False,crypto
325,1563,108,2024-01-05,9.34,1,True,card
326,1572,137,2024-01-05,105.25,3,True,card
327,1580,166,2024-01-05,85.93,2,False,paypal
328,1581,167,2024-01-05,88.67,2,False,card
329,1584,172,2024-01-05,27.77,1,False,paypal
330,1593,202,2024-01-05,75.81,3,True,paypal
331,1603,234,2024-01-05,100.57,1,False,card
332,1608,246,2024-01-05,115.36,3,False,card
333,1610,249,2024-01-05,14.79,1,True,card
334,1615,259,2024-01-05,60.33,1,True,card
335,1618,264,2024-01-05,10.69,1,False,card
336,1621,272,2024-01-05,158.56,2,False,card
337,1644,337,2024-01-05,9.93,1,False,paypal
338,1648,347,2024-01-05,44.84,2,True,crypto
339,1650,352,2024-01-05,151.22,6,False,card
340,1651,353,2024-01-05,27.42,1,False,card
341,1652,356,2024-01-05,29.39,3,True,card
342,1659,369,2024-01-05,22.56,1,False,card
343,1660,371,2024-01-05,36.43,1,False,card
344,1661,374,2024-01-05,52.94,4,True,card
345,1676,423,2024-01-05,19.13,1,False,card
346,1683,455,2024-01-05,9.17,1,False,card
347,1688,472,2024-01-05,17.38,1,True,card
348,1689,474,2024-01-05,195.96,3,True,card
349,1690,475,2024-01-05,103.12,3,False,paypal
350,1697,489,2024-01-05,55.07,3,False,card
351,1699,494,2024-01-05,29.83,2,True,card
352,1700,495,2024-01-05,72.54,2,True,card
353,1701,497,2024-01-05,102.79,7,False,card
354,1710,528,2024-01-05,95.58,2,False,card
355,1712,535,2024-01-05,158.44,6,False,card
356,1727,579,2024-01-05,17.52,1,True,paypal
357,1728,580,2024-01-05,50.05,1,True,card
358,1730,589,2024-01-05,59.83,4,False,card
359,1732,592,2024-01-05,57.46,3,True,paypal
360,1736,607,2024-01-05,23.17,1,True,paypal
361,1738,616,2024-01-05,64.19,1,True,crypto
362,1739,620,2024-01-05,212.97,5,False,card
363,1746,641,2024-01-05,46.22,1,True,crypto
364,1753,663,2024-01-05,17.89,1,False,card
365,1757,684,2024-01-05,18.73,1,False,card
366,1765,699,2024-01-05,101.7,1,True,card
367,1769,708,2024-01-05,83.0,2,False,paypal
368,1771,713,2024-01-05,65.97,2,True,card
369,1772,715,2024-01-05,51.9,1,True,paypal
370,1774,722,2024-01-05,17.67,1,False,paypal
371,1775,723,2024-01-05,176.53,2,False,paypal
372,1777,729,2024-01-05,136.21,2,False,card
373,1784,751,2024-01-05,16.91,1,False,paypal
374,1788,761,2024-01-05,133.53,3,False,paypal
375,1790,763,2024-01-05,9.5,1,False,card
376,1796,780,2024-01-05,96.4,4,False,card
377,1812,827,2024-01-05,201.57,4,False,card
378,1814,831,2024-01-05,125.12,2,True,card
379,1817,837,2024-01-05,89.76,2,False,paypal
380,1818,838,2024-01-05,57.89,2,True,card
381,1821,841,2024-01-05,63.88,2,True,paypal
382,1824,847,2024-01-05,19.48,1,True,card
383,1831,862,2024-01-05,321.92,4,False,card
384,1839,888,2024-01-05,17.37,1,False,card
385,1840,889,2024-01-05,29.94,1,False,crypto
386,1856,924,2024-01-05,24.7,1,True,card
387,1861,944,2024-01-05,96.36,6,False,card
388,1862,945,2024-01-05,34.15,1,False,card
389,1870,967,2024-01-05,14.25,1,False,paypal
390,1876,995,2024-01-05,103.52,7,False,card
391,1877,996,2024-01-05,55.85,1,False,card
392,1879,1,2024-01-06,50.03,2,False,card
393,1889,23,2024-01-06,229.83,8,False,paypal
394,1898,44,2024-01-06,204.08,2,False,card
395,1904,70,2024-01-06,45.23,3,False,card
396,1909,79,2024-01-06,29.94,1,False,card
397,1910,80,2024-01-06,106.96,1,False,card
398,1912,85,2024-01-06,34.34,1,True,card
399,1916,99,2024-01-06,108.35,4,False,paypal
400,1919,108,2024-01-06,8.93,1,False,card
401,1927,124,2024-01-06,108.78,1,True,card
402,1929,131,2024-01-06,11.9,1,True,card
403,1931,134,2024-01-06,61.4,2,True,paypal
404,1933,138,2024-01-06,23.85,1,False,paypal
405,1940,169,2024-01-06,31.06,1,True,card
406,1949,186,2024-01-06,59.72,2,True,paypal
407,1951,191,2024-01-06,92.13,3,False,card
408,1959,211,2024-01-06,22.25,1,False,card
409,1962,219,2024-01-06,16.37,1,True,card
410,1979,264,2024-01-06,11.62,1,False,card
411,1989,303,2024-01-06,12.31,1,False,card
412,2006,346,2024-01-06,141.49,2,False,card
413,2008,348,2024-01-06,101.0,3,False,card
414,2012,357,2024-01-06,168.18,5,False,card
415,2028,395,2024-01-06,9.25,1,False,card
416,2034,402,2024-01-06,38.27,1,True,card
417,2036,412,2024-01-06,94.68,7,False,card
418,2049,456,2024-01-06,62.71,1,False,paypal
419,2079,520,2024-01-06,23.73,1,False,paypal
420,2082,525,2024-01-06,461.88,4,False,card
421,2111,607,2024-01-06,25.89,1,True,paypal
422,2113,612,2024-01-06,52.4,2,False,card
423,2121,625,2024-01-06,20.59,1,True,paypal
424,2122,628,2024-01-06,29.04,1,True,card
425,2128,649,2024-01-06,90.31,3,True,card
426,2130,655,2024-01-06,21.5,1,False,card
427,2132,657,2024-01-06,64.8,3,True,paypal
428,2138,665,2024-01-06,22.15,1,True,card
429,2141,671,2024-01-06,174.58,1,False,card
430,2143,681,2024-01-06,22.0,1,False,paypal
431,2148,694,2024-01-06,37.27,1,True,card
432,2156,710,2024-01-06,16.52,1,False,paypal
433,2158,713,2024-01-06,70.02,2,True,card
434,2162,722,2024-01-06,20.28,1,True,paypal
435,2165,730,2024-01-06,53.65,1,False,crypto
436,2168,738,2024-01-06,24.94,1,True,card
437,2179,765,2024-01-06,16.51,1,False,paypal
438,2182,776,2024-01-06,94.49,3,False,card
439,2183,779,2024-01-06,69.24,2,True,paypal
440,2191,803,2024-01-06,83.46,5,False,card
441,2195,812,2024-01-06,44.95,2,True,card
442,2206,836,2024-01-06,66.17,2,False,card
443,2209,841,2024-01-06,67.35,2,True,card
444,2216,859,2024-01-06,83.63,4,False,paypal
445,2224,880,2024-01-06,230.59,5,False,paypal
446,2235,899,2024-01-06,90.85,4,False,card
447,2244,924,2024-01-06,21.64,1,False,card
448,2250,940,2024-01-06,21.97,1,True,card
449,2251,942,2024-01-06,261.37,3,False,paypal
450,2265,970,2024-01-06,23.21,2,True,card
451,2268,979,2024-01-06,66.06,3,True,card
452,2272,987,2024-01-06,52.09,1,True,card
453,2282,15,2024-01-07,120.63,2,False,card
454,2285,23,2024-01-07,183.96,5,False,card
455,2287,31,2024-01-07,108.05,1,False,card
456,2299,56,2024-01-07,49.12,1,False,paypal
457,2302,64,2024-01-07,44.78,3,False,paypal
458,2306,70,2024-01-07,44.83,3,True,card
459,2317,99,2024-01-07,84.87,4,False,paypal
460,2319,103,2024-01-07,61.81,1,True,card
461,2320,112,2024-01-07,42.26,1,True,paypal
462,2326,132,2024-01-07,114.45,5,False,card
463,2327,135,2024-01-07,36.87,1,True,card
464,2328,138,2024-01-07,24.69,1,False,paypal
465,2330,142,2024-01-07,99.29,2,True,card
466,2347,191,2024-01-07,99.2,3,False,card
467,2351,210,2024-01-07,99.71,1,True,card
468,2353,213,2024-01-07,13.49,1,False,card
469,2362,233,2024-01-07,9.69,1,True,card
470,2368,245,2024-01-07,12.73,1,True,card
471,2370,251,2024-01-07,9.85,1,False,paypal
472,2374,256,2024-01-07,50.9,2,True,crypto
473,2380,264,2024-01-07,12.33,1,True,card
474,2385,272,2024-01-07,201.25,2,False,card
475,2395,299,2024-01-07,24.39,1,False,paypal
476,2400,318,2024-01-07,96.74,2,False,card
477,2413,352,2024-01-07,165.25,5,False,card
478,2416,357,2024-01-07,212.88,4,False,card
479,2418,361,2024-01-07,320.5,5,False,card
480,2421,369,2024-01-07,21.74,1,False,card
481,2429,393,2024-01-07,70.63,3,False,card
482,2434,402,2024-01-07,27.81,1,True,card
483,2460,481,2024-01-07,109.94,1,False,card
484,2464,491,2024-01-07,218.21,4,False,card
485,2466,494,2024-01-07,22.3,3,True,crypto
486,2467,496,2024-01-07,66.06,1,False,card
487,2478,532,2024-01-07,83.22,1,False,card
488,2484,548,2024-01-07,124.48,2,False,card
489,2486,555,2024-01-07,22.46,1,False,paypal
490,2492,582,2024-01-07,92.9,4,False,card
491,2494,589,2024-01-07,66.54,2,True,card
492,2496,595,2024-01-07,28.81,1,True,card
493,2497,596,2024-01-07,46.2,1,True,card
494,2500,603,2024-01-07,76.04,2,True,paypal
495,2504,613,2024-01-07,32.36,1,True,paypal
496,2507,617,2024-01-07,27.21,1,True,card
497,2520,656,2024-01-07,195.76,4,False,paypal
498,2526,666,2024-01-07,76.18,1,True,card
499,2531,683,2024-01-07,12.09,1,True,card
500,2541,705,2024-01-07,32.85,1,False,card
501,2545,715,2024-01-07,66.99,1,True,card
502,2547,719,2024-01-07,32.86,1,False,card
503,2557,752,2024-01-07,88.05,5,False,paypal
504,2561,761,2024-01-07,102.73,3,False,card
505,2565,773,2024-01-07,55.26,2,True,paypal
506,2570,784,2024-01-07,46.41,2,True,card
507,2576,805,2024-01-07,18.28,1,True,card
508,2578,809,2024-01-07,93.47,1,False,card
509,2583,820,2024-01-07,93.46,2,True,card
510,2590,832,2024-01-07,108.44,3,False,card
511,2595,846,2024-01-07,97.09,2,False,card
512,2597,850,2024-01-07,30.25,2,True,card
513,2601,862,2024-01-07,308.95,3,False,card
514,2602,867,2024-01-07,214.41,3,False,paypal
515,2603,868,2024-01-07,61.58,1,True,card
516,2610,881,2024-01-07,110.83,4,True,card
517,2613,887,2024-01-07,24.15,1,True,paypal
518,2614,889,2024-01-07,29.79,1,True,crypto
519,2617,894,2024-01-07,41.69,1,True,card
520,2620,898,2024-01-07,159.97,4,False,card
521,2625,909,2024-01-07,90.69,4,False,paypal
522,2626,910,2024-01-07,155.27,3,False,card
523,2645,951,2024-01-07,25.82,1,False,card
524,2647,957,2024-01-07,52.88,4,False,card
525,2654,970,2024-01-07,19.14,2,False,paypal
526,2659,980,2024-01-07,73.37,1,True,paypal
527,2662,989,2024-01-07,35.21,1,False,crypto
528,2669,16,2024-01-08,30.99,1,True,paypal
529,2670,18,2024-01-08,25.75,1,True,card
530,2671,19,2024-01-08,124.03,3,False,card
531,2672,22,2024-01-08,122.81,4,False,card
532,2673,23,2024-01-08,192.97,3,False,card
533,2689,75,2024-01-08,96.62,2,False,paypal
534,2691,79,2024-01-08,33.77,1,False,card
535,2693,85,2024-01-08,34.91,1,True,card
536,2695,92,2024-01-08,77.84,1,False,card
537,2698,105,2024-01-08,22.02,1,True,card
538,2705,132,2024-01-08,135.45,5,False,card
539,2727,198,2024-01-08,100.61,2,False,card
540,2731,213,2024-01-08,15.44,1,False,paypal
541,2739,245,2024-01-08,11.61,1,True,card
542,2749,272,2024-01-08,181.98,2,False,card
543,2753,286,2024-01-08,86.33,3,False,paypal
544,2758,305,2024-01-08,24.11,1,True,card
545,2760,310,2024-01-08,44.27,1,True,card
546,2762,316,2024-01-08,334.41,4,False,card
547,2763,321,2024-01-08,32.11,1,True,crypto
548,2781,361,2024-01-08,298.93,6,False,paypal
549,2796,410,2024-01-08,12.51,1,False,paypal
550,2797,412,2024-01-08,94.4,5,True,card
551,2807,438,2024-01-08,16.7,1,True,paypal
552,2808,442,2024-01-08,44.53,1,False,card
553,2811,447,2024-01-08,15.76,1,False,card
554,2813,449,2024-01-08,28.95,1,False,card
555,2815,455,2024-01-08,10.28,1,False,paypal
556,2818,462,2024-01-08,14.94,1,False,card
557,2821,469,2024-01-08,22.93,1,True,card
558,2824,475,2024-01-08,109.52,3,False,card
559,2825,476,2024-01-08,22.07,1,True,paypal
560,2834,499,2024-01-08,168.15,2,False,paypal
561,2843,526,2024-01-08,81.65,2,False,card
562,2849,559,2024-01-08,311.55,5,False,card
563,2866,608,2024-01-08,36.0,1,False,paypal
564,2868,613,2024-01-08,34.4,1,True,card
565,2873,621,2024-01-08,70.29,3,False,card
566,2883,648,2024-01-08,35.57,2,True,paypal
567,2886,656,2024-01-08,179.44,5,False,card
568,2891,670,2024-01-08,25.8,1,False,card
569,2896,683,2024-01-08,13.54,1,False,card
570,2906,706,2024-01-08,15.72,1,True,card
571,2910,715,2024-01-08,65.68,1,True,card
572,2911,719,2024-01-08,39.46,1,False,card
573,2916,730,2024-01-08,52.09,1,True,card
574,2924,752,2024-01-08,90.27,4,False,card
