user_id,persona,current_state,login_rate,avg_days_between_orders,avg_order_value,items_per_order,discount_sensitivity,session_length
60,casual_buyer,cooling_down,0.49817543681306603,34.111086133154856,88.50541209943702,3,0.2677061411195104,10
61,loyal_customer,active,0.6068830855117762,11.096309122451302,327.2250055356726,7,0.020778790582355135,15
62,casual_buyer,cooling_down,0.20080271678086573,29.845279877989082,63.30074312248221,1,0.41208674896371,12
63,one_time_buyer,active,0.1437587010746333,346.7588260725162,59.759727627294815,1,0.4590538893609923,7
64,casual_buyer,active,0.424687316620887,22.215264707646043,49.94829265397666,3,0.4099201054927152,14
65,casual_buyer,active,0.32960859924823177,21.259197560300098,47.306150930478815,3,0.4507875841718544,10
66,casual_buyer,active,0.21206950194338486,26.76252058129084,92.12075915469491,3,0.2544467441669378,10
67,casual_buyer,active,0.2999925180995276,36.443327360008816,66.38429308631723,3,0.2864653386084367,14
68,casual_buyer,active,0.2969821358827984,25.104376425018643,81.1677001863284,3,0.3972981159449387,10
69,one_time_buyer,active,0.14381131132175135,145.9785155463253,68.44537473597322,1,0.3752464380289513,6
70,casual_buyer,active,0.24751344914156972,28.806285226343327,47.4567361025218,3,0.4738789635452504,9
71,one_time_buyer,cooling_down,0.12633080226042676,319.5490850335909,98.61712428223628,1,0.42050603075218784,4
72,discount_hunter,high_intent,0.41049896112881634,20.37356058878363,66.712419684126,2,0.9461648419556735,11
73,window_shopper,active,0.45943816735311566,101.4148730031609,26.55752251212433,1,0.48213784674660043,23
74,casual_buyer,active,0.4326633425297777,33.617628789129895,96.41823048200021,3,0.3158236257472947,11
75,casual_buyer,active,0.35068734503988974,36.74250783405539,109.93522992434467,2,0.3577853260422684,9
76,casual_buyer,active,0.3408471802954196,23.46403085128579,95.41636788695057,2,0.4555295877052074,13
77,one_time_buyer,active,0.16391027140015457,99.8722524553638,34.789452302708604,1,0.5683716395121187,7
78,window_shopper,active,0.7490316930428363,143.28013953518814,37.10272186151458,1,0.6184573860648848,22
79,window_shopper,active,0.7170077895523813,69.47620207919935,36.125187959345645,1,0.3963319167425252,37
80,casual_buyer,active,0.20281922943646133,37.53023558997208,94.20887085592636,1,0.33251893508114433,8
81,casual_buyer,reactivated,0.4535911775427796,24.617331224183637,78.65664488473729,1,0.37157680770522167,10
82,one_time_buyer,inactive,0.09117205702673417,278.5948605018533,82.12681888157276,1,0.44256259723058977,4
83,window_shopper,active,0.5409283823341267,134.5069395756365,30.332933758700783,1,0.5636726161267014,35
84,casual_buyer,reactivated,0.33224695704884344,33.30899419848096,47.21067005969751,1,0.42424425948151145,6
85,window_shopper,reactivated,0.7653947897926788,90.83641014759148,34.74069437627222,1,0.6225953975175066,33
86,casual_buyer,active,0.48995006283882564,33.10541780188795,118.39537942255228,3,0.44137629320616856,8
87,window_shopper,active,0.6691313527495015,130.14721099825994,34.67251903680322,1,0.34333844087969223,20
88,heavy_buyer,active,0.7053418000184976,6.119276756952238,234.59589853274164,3,0.08165917115908256,12
89,casual_buyer,active,0.4661777925585507,26.341093922222313,93.6388975080137,3,0.48379222573382963,9
90,casual_buyer,active,0.3468041113368844,38.78803813452649,42.617302948403754,2,0.33301492581821046,14
91,window_shopper,active,0.7911370117808187,107.77675712932478,15.694256864832386,1,0.6392132753854723,26
92,casual_buyer,active,0.43603837713638505,18.14809713270107,85.16623807263707,1,0.42954721276657537,7
93,casual_buyer,active,0.47015931068952743,36.46015315950441,51.57503842564064,1,0.27519625901843714,6
94,one_time_buyer,active,0.08568974091356946,137.91770538669874,33.66793125028236,1,0.41043421063914687,6
95,casual_buyer,active,0.35115160693574643,16.08412592247929,102.65815967843037,3,0.3564353644139252,9
96,window_shopper,active,0.6744389984248931,169.1640994938275,12.204721472993516,1,0.543318969453376,16
97,casual_buyer,inactive,0.49838832675827704,26.34288543938679,88.43414332282504,1,0.4105338255638199,13
98,casual_buyer,active,0.33546647478958447,23.47329047087938,76.27991223259579,2,0.22852575178268927,9
99,heavy_buyer,active,0.666783327034162,2.4661505085183872,96.41595353618355,4,0.16235385705547847,18
100,casual_buyer,active,0.3060794238901303,33.75710625628696,109.4473719095252,3,0.49051958759344233,11
101,one_time_buyer,inactive,0.08363673036613484,322.4776901153699,55.72927354307451,1,0.4296400017325851,6
102,window_shopper,active,0.6570796655319326,171.49011491939237,34.88382369878989,1,0.37216642878434175,32
103,discount_hunter,active,0.5265284379045505,13.546866353781716,51.65860063277569,1,0.923833528601712,10
104,one_time_buyer,active,0.16652534299501115,113.3631859937243,33.682617849786524,1,0.4471352727704122,6
105,window_shopper,active,0.5092667377459078,73.65810097322421,22.89740900193671,1,0.5713945019040532,27
106,window_shopper,active,0.40307483435995317,85.34807750643748,14.11704415771981,1,0.43124894237513645,15
107,one_time_buyer,active,0.12503935198343197,311.70505130586,35.04528476145105,1,0.21692090462511657,2
108,window_shopper,active,0.6837995846275737,73.82080471965578,10.625696770742465,1,0.6205288617241809,30
109,discount_hunter,active,0.3973265899290934,23.09906357501579,39.78833484296665,1,0.8018539843445391,11
110,window_shopper,inactive,0.7623690926320202,147.28549268086851,34.56845804574556,1,0.39450753957868967,18
111,one_time_buyer,active,0.07657191934208438,225.88218187978188,82.811207767289,1,0.37956210279802516,7
112,discount_hunter,active,0.5508869627599087,11.707156462393902,42.11040319181424,1,0.7824021002458477,8
113,casual_buyer,cooling_down,0.4495089894989365,36.60625084813098,108.42346971648722,2,0.35212034520018654,9
114,window_shopper,inactive,0.7239263670791884,98.58321154565141,24.268870838292084,1,0.3247494800404403,17
115,window_shopper,active,0.46902356457454597,112.53099291710797,23.18265375287873,1,0.3634984831926165,24
116,window_shopper,cooling_down,0.715690772625466,67.9094225135661,12.835178425452831,1,0.41365878955124546,33
117,casual_buyer,active,0.37482185437592586,23.745519688396108,117.41572061541957,3,0.3175873953006081,10
118,one_time_buyer,active,0.17197771757222016,317.9637175459777,81.7142270490638,1,0.4105573358936696,5
119,casual_buyer,cooling_down,0.2642577983626701,27.156773021818182,58.12344372271098,1,0.2231495252902629,13
120,discount_hunter,active,0.3150989969430245,29.15769011118104,26.5524520714754,1,0.7486741636265352,17
121,window_shopper,cooling_down,0.5643434445986134,88.50362417363101,23.32596129415827,1,0.5994146072381745,26
122,window_shopper,cooling_down,0.734045357090283,173.65562042929474,39.53319380594732,1,0.41270869308151015,24
123,discount_hunter,cooling_down,0.3553594138413725,26.02947590511118,63.70584725261185,2,0.7307769195245227,18
124,casual_buyer,active,0.47159186269347236,25.93681400487452,115.71306104094086,1,0.3353383970662127,8
125,casual_buyer,cooling_down,0.4983576053714874,15.704688638203752,114.46607237999625,3,0.3949882052882545,12
126,one_time_buyer,active,0.07081890377272794,213.3654053451178,30.367583881393255,1,0.3023695713748179,7
127,casual_buyer,active,0.2864304734117692,16.193736165471282,73.58604350027545,3,0.3371340849909346,6
128,window_shopper,active,0.4967752537683974,111.50866717240005,28.44428748327852,1,0.4666270380834159,31
129,window_shopper,inactive,0.6029310786319146,126.49823429018346,21.71361197680192,1,0.554268316587452,39
130,casual_buyer,inactive,0.41988230643519253,34.287534352746476,98.8149587849849,1,0.21330070648856247,10
131,window_shopper,active,0.6781557007984256,157.37972182171276,11.89301611096674,1,0.48307183097894124,22
132,heavy_buyer,active,0.7788458973136247,4.715153488270929,123.06334008444496,5,0.03822068614678218,15
133,casual_buyer,active,0.3104057522944019,33.58269263799053,111.57099959640426,2,0.4921170752945927,9
134,discount_hunter,active,0.5908325297370542,25.06133247075568,61.11706397699433,2,0.7963634284643781,8
135,window_shopper,active,0.6759059233781946,65.08261954201555,36.101115251691766,1,0.6992602391092195,21
136,window_shopper,inactive,0.545324452260393,141.52927293776278,38.583681888388234,1,0.5430291613283421,34
137,casual_buyer,active,0.3148563205066333,30.127370721369637,94.3249645530716,3,0.31160401354120515,12
138,window_shopper,high_intent,0.4998446612373592,148.28098313753134,24.971318807694004,1,0.5246690843038588,21
139,casual_buyer,cooling_down,0.4749436728625644,18.06593554759927,108.22610323074582,2,0.4696037092358691,9
140,casual_buyer,active,0.3042275884215694,28.55428403063906,111.30653458831111,3,0.4135427312021638,14
141,casual_buyer,active,0.2602941113533057,34.759326520193724,42.10272214466126,2,0.3106733496503662,13
142,casual_buyer,active,0.49987851318031606,28.1423913707575,101.53316402997584,3,0.22212521387337172,14
143,casual_buyer,active,0.4633880454951235,30.994848234166575,54.55705092417099,3,0.32978548594459245,14
144,casual_buyer,active,0.2967982253463667,23.650577058546826,115.27232439452278,3,0.4537801118467597,7
145,casual_buyer,active,0.3600434089305142,19.21589754369267,115.32855902948766,1,0.39761986201512634,12
146,discount_hunter,active,0.311349395159551,26.036343345609,48.83856157386896,2,0.9300877002748933,12
147,casual_buyer,active,0.4869950509863215,35.11720385539333,94.79926729565413,1,0.22189190765160374,5
148,window_shopper,active,0.5250329996987733,148.10397057654563,35.82332097262976,1,0.35230646062095455,24
149,casual_buyer,active,0.2743756647576637,22.255300124247537,70.73198668012849,2,0.274481084114356,13
150,casual_buyer,active,0.42893641254158854,27.86812098078711,79.90077667181234,1,0.2069528894649053,14
151,casual_buyer,inactive,0.21516212138836757,37.05848690920503,92.34080295116937,2,0.3610072247866781,13
152,one_time_buyer,reactivated,0.10489060287763446,246.82745206728305,43.62587113214033,1,0.22941269989713675,5
153,one_time_buyer,active,0.06782165295853844,198.32352100036695,85.6428059866662,1,0.5755794267821501,6
154,casual_buyer,high_intent,0.24111091207025614,26.84360375987975,76.55908474262992,2,0.3546517196441762,8
155,one_time_buyer,reactivated,0.09488515137924775,317.77958113827833,67.26378809131134,1,0.3199162258949655,6
156,window_shopper,inactive,0.7187019255720589,142.5652381443326,10.799414648914995,1,0.6868282784688203,34
157,window_shopper,active,0.46820482469866376,134.36829666013074,35.23501374874793,1,0.5722907580202715,15
158,casual_buyer,active,0.24542937743580365,25.259435233067627,101.99778414456728,3,0.4618453126736961,12
159,casual_buyer,active,0.3986680399143047,22.84381496844543,53.85459390858622,3,0.3026981053045539,8
160,one_time_buyer,inactive,0.14151148701181276,157.7927622700241,69.06606555651828,1,0.5891642510362276,3
161,casual_buyer,reactivated,0.304640952260392,34.885133900058335,61.87660294043384,1,0.4029866737347637,8
162,discount_hunter,cooling_down,0.4161810607971742,27.853532187459884,37.31817570478083,1,0.7769331926420446,13
163,one_time_buyer,inactive,0.07059094322013845,251.37838710697417,46.97206268872007,1,0.41241659589311963,5
164,casual_buyer,reactivated,0.43122981742948374,28.758814144490415,114.32797441359823,2,0.48050962957884547,13
165,casual_buyer,cooling_down,0.39376937536708095,17.236518012787908,85.93066825402985,2,0.416935303472727,14
166,casual_buyer,active,0.4758904435552802,24.924864356957492,79.63071178574063,3,0.4886394140250027,14
167,casual_buyer,active,0.4948981665113019,39.727486752218084,83.46403868455799,2,0.4815681505222617,13
168,casual_buyer,cooling_down,0.33767434130970836,19.654976728201692,98.92943163938057,3,0.37033436672628184,12
169,discount_hunter,cooling_down,0.5061122635839184,26.731396335248856,29.239060052366998,1,0.7970805010255249,10
170,heavy_buyer,active,0.7254864599229037,2.05717867097084,191.1261724019338,4,0.012424866360107223,11
171,discount_hunter,cooling_down,0.5814228140409023,12.935393646119408,65.80651929253176,1,0.8843876344431547,10
172,window_shopper,active,0.56633824617249,116.49936922551737,26.125530630796025,1,0.38736464906293033,21
173,window_shopper,active,0.6815064500623491,127.70024667281697,11.852741426700513,1,0.5021948224370383,29
174,casual_buyer,active,0.2616204456618085,17.273541111292197,80.83002832262676,3,0.33602969005393457,10
175,discount_hunter,cooling_down,0.5893120319300009,30.411330648328263,57.290224141590784,2,0.7135869408183486,12
176,casual_buyer,active,0.4801326687754792,25.221673395481204,101.51776500667862,3,0.4934999854772303,11
177,discount_hunter,active,0.6627069246098289,27.068258852538534,53.08962690627341,2,0.8960602295256106,12
178,one_time_buyer,active,0.08340353239493997,96.25221501354082,50.88540920920873,1,0.4177781356100083,5
179,casual_buyer,active,0.48122310834052007,17.821115969161934,104.75825468313556,2,0.429816040254171,13
180,casual_buyer,active,0.3793354690194658,16.216908031093727,99.24328627838892,2,0.2703017835462685,7
181,casual_buyer,active,0.4447358770289951,22.9725924092298,87.83341394218098,3,0.29619953461789494,8
182,casual_buyer,active,0.21828729113202866,36.99284727409707,112.92621324964355,2,0.32816017468836306,9
183,one_time_buyer,inactive,0.09781016859744684,131.03484215192003,56.352213195499246,1,0.389407528164888,7
184,heavy_buyer,active,0.7905964873967273,4.786433790996366,102.79576768004327,2,0.04066734661201088,19
185,one_time_buyer,active,0.07857224276461075,275.25977817450905,72.20454314923532,1,0.27526531757310213,6
186,discount_hunter,active,0.4331857243275285,10.38334265571232,66.85798816011238,2,0.7351948598330003,19
187,casual_buyer,active,0.4745379378780669,34.38784705159426,70.4529395498338,2,0.30777786666547274,7
188,loyal_customer,cooling_down,0.6643216477078955,14.14330498897489,223.79737800075236,5,0.05625247274643544,15
189,window_shopper,cooling_down,0.5670312294220695,99.58383431734319,21.395193242234626,1,0.49972059294772897,31
190,heavy_buyer,active,0.8104236135996769,2.841168229757705,215.1458374401178,2,0.14406270615241876,17
191,casual_buyer,active,0.21014712714940717,38.629702780022455,93.45724347145222,3,0.32371766672467783,13
192,window_shopper,active,0.5492802770747248,140.01056754640075,28.495580832530138,1,0.4951417536012285,15
193,casual_buyer,active,0.4932438044697535,35.32893052284774,93.92263616953683,3,0.47293200979962985,6
194,window_shopper,cooling_down,0.7260857562853131,107.62757069976857,21.191547503910463,1,0.5260008729791876,39
195,one_time_buyer,active,0.1787328738531781,115.71263899245508,56.54848155678711,1,0.2224459756515863,2
196,one_time_buyer,active,0.13487849419265527,116.22450475445078,66.97114299491537,1,0.28456682235381886,7
197,casual_buyer,inactive,0.47767544302427695,29.08774660119959,42.63214241227775,3,0.2943454079679953,14
198,casual_buyer,reactivated,0.22308124743240376,21.01180485760717,106.77204480734017,2,0.46895773010081593,8
199,one_time_buyer,inactive,0.1251189277456588,104.76651878553324,60.596177699044944,1,0.33623709859004236,6
200,casual_buyer,active,0.2819981085886392,27.265086402769832,68.46489581646783,3,0.3295543838718634,11
201,one_time_buyer,active,0.15696627990175788,132.41076506301755,79.81740083450316,1,0.4958621155906378,3
202,casual_buyer,active,0.28092993297181595,19.68479458819693,75.90749416171612,2,0.32241325252494124,5
203,casual_buyer,active,0.3155713752187951,24.694988984459844,46.775961354281804,3,0.47156227229400766,14
204,casual_buyer,active,0.29033937961252065,16.58167875692386,74.7741015410196,2,0.34526939418017855,5
205,window_shopper,cooling_down,0.4782192899521042,96.55895949015084,38.46470387183696,1,0.5480768751498757,35
206,discount_hunter,inactive,0.6896901506018427,18.01662888437719,67.3639461008058,1,0.7942549843586324,19
207,window_shopper,inactive,0.6303517126499842,105.12663627889765,34.494835462987396,1,0.3455551294447992,29
208,window_shopper,active,0.7812018445945185,145.00404615072762,23.15364862926726,1,0.577134111729737,35
209,window_shopper,cooling_down,0.49680846706831955,145.82836695593113,33.67230289660189,1,0.6962802457747872,26
210,one_time_buyer,active,0.13154678050812169,188.87061057947147,92.68510607526294,1,0.4552721468043364,2
211,window_shopper,active,0.4177186774111399,141.29662750370227,21.988532386752468,1,0.6862867110855313,25
212,window_shopper,active,0.6322073182096017,113.49342618058881,21.734025060325084,1,0.5354359826160588,27
213,window_shopper,active,0.7846911462719882,172.88113897754317,14.25025530494645,1,0.4821330540903508,20
214,one_time_buyer,active,0.09783642113265507,312.80113265264197,38.055968668915014,1,0.4591879669110855,6
215,casual_buyer,active,0.2480407133646078,38.96156554334874,58.54844379291283,2,0.25533553254541813,11
216,casual_buyer,active,0.3776609475081105,32.61839039899336,56.46275834938575,3,0.44261893658937823,5
217,casual_buyer,cooling_down,0.33726512666185565,36.56591368643268,82.21720157022261,2,0.3790912487848981,11
218,window_shopper,inactive,0.7254953017043736,95.69338016392223,28.434535471387584,1,0.35357910786028424,17
219,window_shopper,active,0.5672956424845035,106.04519554052244,15.572610978782969,1,0.5773731706117421,31
220,casual_buyer,active,0.2943740043982533,16.34028156577092,68.7231337737095,1,0.24096041439874877,13
221,one_time_buyer,active,0.1123445652911168,224.39236578341354,35.78694380505268,1,0.5044226474181697,3
222,window_shopper,active,0.6970073007719149,125.96714214456615,13.396329858760694,1,0.6100452111455982,35
223,one_time_buyer,inactive,0.1319529912082947,118.16452069131203,88.10495015797778,1,0.31908357404115745,7
224,window_shopper,active,0.7975830737274469,88.43352664400174,34.321081505182306,1,0.44025233644559586,32
225,casual_buyer,cooling_down,0.2620828162255298,23.770386973820774,62.48680150321584,2,0.2970960847564045,12
226,loyal_customer,active,0.7377547605731585,14.62771994993792,339.9934935215632,7,0.09924862256446744,27
227,one_time_buyer,cooling_down,0.17427227040479493,275.96450226748516,64.26211081409464,1,0.3074868608349944,4
228,casual_buyer,inactive,0.35468404162630973,38.40840285221438,69.52569392603377,3,0.2981867840482791,5
229,window_shopper,active,0.6656575283327371,67.59968232722096,26.032733931626947,1,0.4718572402740944,20
230,window_shopper,cooling_down,0.6264568443668561,101.2487544663143,30.476557782796178,1,0.33982989676648234,34
231,window_shopper,inactive,0.4002703726048417,84.27818476768797,30.65775645734531,1,0.5599988797362611,18
232,casual_buyer,active,0.31155313029402976,19.138126978983593,71.70732535457866,1,0.40983241145737204,7
233,window_shopper,active,0.4530799168159947,141.5979270145895,10.278608428253804,1,0.6268436107653194,39
234,casual_buyer,active,0.4192290145291913,22.833786936022655,110.47911959842165,1,0.43203814509518723,12
235,window_shopper,active,0.40338989678120385,112.81193049358222,31.67296079092967,1,0.36054965233771236,25
236,casual_buyer,active,0.42573369396438576,24.60079773357802,117.05989684426113,1,0.2419490566427701,7
237,window_shopper,active,0.711587861005304,161.74705253279507,29.752161102554318,1,0.507099651118895,27
238,discount_hunter,active,0.6818686045388611,12.818591565095213,44.97912706363287,2,0.8584859502808553,19
239,discount_hunter,active,0.5273521555091844,27.073551225060655,58.136296894779285,2,0.9311101147673841,8
240,casual_buyer,active,0.43678699969792745,30.714267401514398,80.08391724056601,2,0.4105431915870549,5
241,casual_buyer,active,0.35339140948859943,35.20150202426633,82.91121383115666,2,0.390288274205977,13
242,one_time_buyer,active,0.17697021727111645,113.70851955765957,60.41385120242134,1,0.44353296177097745,3
243,one_time_buyer,active,0.15522494168357992,352.07945548254185,66.61037539098858,1,0.4883062072373836,3
244,discount_hunter,active,0.6085721161958498,30.177696166434245,33.59902975106769,1,0.9136969744601486,14
245,window_shopper,cooling_down,0.62675445129538,90.61392972468937,13.087147450656088,1,0.5891113493303466,20
246,casual_buyer,active,0.3415293768733214,18.75211670602875,114.49280617257484,3,0.36585943654875935,14
247,window_shopper,reactivated,0.6881151685712789,69.34644839602944,21.18424500213584,1,0.6607764037033085,19
248,casual_buyer,active,0.33952825337506587,36.121162606533204,66.18407373808951,2,0.20239075206723667,7
249,window_shopper,active,0.6366763739939265,152.71359155406293,15.862672716184704,1,0.6041928881286787,21
250,casual_buyer,active,0.45187220206885215,38.77475655358609,40.11696324284622,2,0.4547017963336765,12
251,window_shopper,reactivated,0.4239580302612759,145.39829696401233,12.790799150742647,1,0.6589149887725836,27
252,casual_buyer,active,0.22867310160121568,35.4990722973554,45.9864387463902,2,0.3304948635304956,14
253,discount_hunter,active,0.5802902425286168,17.951442981652516,33.59779359162272,1,0.7608137878837701,17
254,window_shopper,cooling_down,0.5626050207636856,175.75616667002745,16.22908676831061,1,0.40600317076588327,17
255,one_time_buyer,high_intent,0.05604947121629951,180.14325619331777,36.3849032653944,1,0.3422971022017135,5
256,casual_buyer,reactivated,0.3213176679341524,33.70196118021773,59.988210257724084,2,0.44116902603315505,6
257,casual_buyer,cooling_down,0.4471020245565067,30.75743871509561,91.57480125668015,2,0.27764619570395777,13
258,window_shopper,active,0.45151661959880185,159.52274126609015,19.946496737568303,1,0.48439796880077624,19
259,casual_buyer,active,0.40496387502550485,20.367902649250667,54.97208909689293,1,0.46502713966808784,5
260,window_shopper,inactive,0.6202754660815922,93.57311849267657,14.117080513961945,1,0.6538610064899859,28
261,loyal_customer,active,0.7736705183958987,10.445178060340517,255.71025592334232,7,0.05023932555437417,18
262,discount_hunter,active,0.6114153125313897,34.78828308576427,46.471614598271586,2,0.9998817240434038,19
263,discount_hunter,active,0.6669037930281762,34.90980121266143,30.970579302196242,2,0.9392172062138227,12
264,window_shopper,reactivated,0.7224840901437554,169.67760049542412,10.846197091814773,1,0.679023494028006,29
265,discount_hunter,active,0.49689068955816207,22.26091050318698,24.512868842545142,1,0.7656426825074731,14
266,casual_buyer,cooling_down,0.41508128980724485,36.10710216094127,65.88710490438697,1,0.37598275252736285,14
267,heavy_buyer,reactivated,0.7433976950208433,3.9779778117692715,97.17546893071668,3,0.02729033377149801,12
268,window_shopper,inactive,0.4696810683822123,143.22724779510514,37.86535626956276,1,0.38929488559225695,29
269,casual_buyer,reactivated,0.4186492867807997,38.71745399624757,71.32811418220815,3,0.4895551820862653,5
270,casual_buyer,inactive,0.36966507383609615,18.516084203714207,99.6274662481586,1,0.49471389648210706,6
271,window_shopper,inactive,0.7546614060871287,91.82549286754514,17.486225894058364,1,0.4026631766170859,17
272,heavy_buyer,active,0.8711379993968069,3.893562873871295,172.82407450533725,2,0.0958978500794321,22
273,casual_buyer,cooling_down,0.4537287452073681,22.96792269891644,116.13297051472965,1,0.2510315609453572,8
274,casual_buyer,active,0.3782091632156285,27.068419662211955,42.479456324173995,3,0.24949915842857423,13
275,casual_buyer,active,0.4091590111422071,33.24935014175725,61.22118154799813,1,0.2712644854841737,5
276,casual_buyer,cooling_down,0.32828178723371404,31.55050565024669,88.0172422411015,1,0.20772070781950575,6
277,casual_buyer,active,0.3192402045524369,31.52600136865012,47.29095020405434,2,0.2554643661626142,13
