user_id,persona,current_state,login_rate,avg_days_between_orders,avg_order_value,items_per_order,discount_sensitivity,session_length,device,traffic_source,conversion_rate,total_logins,last_date_login
17,casual_buyer,high_intent,0.3345840643499396,21.96362861667351,59.98451583056804,3,0.3329392235160371,13,mobile,organic,0.023075236973895713,383,2026-01-01
18,discount_hunter,reactivated,0.6875985029139005,31.21739336035764,28.315555530195702,1,0.7641241897597545,12,mobile,organic,0.08211527709495538,646,2026-01-01
19,casual_buyer,reactivated,0.4352211805845708,25.575187149754072,116.58541126877384,3,0.3667304970216855,12,mobile,email,0.030893710953763927,393,2025-12-31
20,window_shopper,active,0.6168780805497097,66.85983274889797,27.525327833769136,1,0.6410879568193141,18,mobile,organic,0.0916492900432619,445,2025-12-29
21,window_shopper,active,0.6700850214416361,74.38639367365491,36.70861942388312,1,0.5378076614133764,30,mobile,ad,0.07694946369175153,483,2026-01-01
22,heavy_buyer,active,0.7010647998558841,3.19342976307923,147.28359395451326,4,0.0599994159597524,14,mobile,organic,0.06841605987029208,525,2026-01-01
23,loyal_customer,active,0.848633756749283,7.131543122670404,194.2561161301124,7,0.0880864173686439,27,desktop,ad,0.031049814278280026,619,2026-01-01
24,one_time_buyer,active,0.1417516648588925,269.8434873704515,30.547617500651057,1,0.3197515008799911,5,desktop,ad,0.08101440246196302,105,2025-12-26
25,casual_buyer,cooling_down,0.3659670922654447,30.1207456757556,97.40897497110385,1,0.3902713876655239,7,desktop,ad,0.07526130268843076,159,2025-12-24
26,casual_buyer,active,0.3270727317691179,15.088642227194558,101.68953784157016,2,0.2785865787303044,12,mobile,organic,0.014928865982703857,248,2025-12-23
27,casual_buyer,inactive,0.4649319179900429,28.63975723013806,106.76760159088134,2,0.2444281356702448,6,desktop,email,0.09423744768279341,59,2025-12-12
28,discount_hunter,cooling_down,0.6595698546105898,16.23824348057311,25.13968108358928,2,0.9652404104353028,12,mobile,organic,0.09123739439148193,278,2026-01-01
29,discount_hunter,cooling_down,0.6904824131723851,32.03540511658311,21.23931809490944,2,0.7996556403839286,19,mobile,ad,0.030688567194134014,309,2026-01-01
30,casual_buyer,active,0.4362123527406413,36.80416957265224,108.68746010702252,1,0.4449759816790787,9,desktop,ad,0.0399961986147264,322,2025-12-31
31,casual_buyer,cooling_down,0.2579389364983126,36.60882355075716,117.35112832386888,1,0.3924445215822883,8,mobile,organic,0.06582772854235637,106,2025-12-26
32,casual_buyer,active,0.4911201833066684,39.06335789403889,61.23730900183749,1,0.3303691275693933,12,desktop,ad,0.059383097882189116,356,2026-01-01
33,casual_buyer,active,0.3729764130489799,32.719632095854266,40.13530225749036,3,0.3615355991278376,12,mobile,organic,0.05477001393482066,282,2026-01-01
34,casual_buyer,active,0.3992713054733817,22.84789112645899,107.84122236050683,3,0.2900966804633793,8,desktop,email,0.07722513386403915,291,2025-12-31
35,casual_buyer,active,0.3261339001318725,31.932948631818324,112.22444365860662,2,0.2902849623696696,10,mobile,organic,0.08840840476897,233,2025-12-31
36,window_shopper,active,0.6618822494812286,113.05917591657688,16.41104202967301,1,0.6604723303313016,34,mobile,email,0.0941076825969336,478,2026-01-01
37,window_shopper,cooling_down,0.5340753021639204,150.13657650488787,30.18387011671501,1,0.3796519730906306,15,mobile,organic,0.06258383250096011,233,2026-01-01
38,casual_buyer,inactive,0.3243323032993158,19.86088091849273,95.7083400392404,2,0.2731953318735317,11,mobile,ad,0.04871455872856466,41,2025-12-29
39,casual_buyer,active,0.3275438581828203,38.9491510569885,81.43662003549926,1,0.2747594838979915,13,desktop,ad,0.07055284280760772,236,2026-01-01
40,loyal_customer,active,0.708408311464297,13.91425925810437,291.5426503732936,6,0.0504778164824402,26,desktop,organic,0.07087336294694425,531,2026-01-01
41,window_shopper,active,0.5036766193860078,136.51937241313874,32.97441052891496,1,0.5506993747927125,21,mobile,organic,0.07347405491706734,392,2025-12-30
42,casual_buyer,active,0.3620456667555369,20.781536993204668,95.51598498392418,3,0.2192686552141634,9,mobile,organic,0.07033376963757387,260,2026-01-01
43,window_shopper,cooling_down,0.7619353913360708,143.46275837975617,35.701960969118026,1,0.4521524115710846,15,desktop,organic,0.010150075288515355,313,2025-12-30
44,heavy_buyer,active,0.7547553206574555,4.730661548669195,182.55294012001104,2,0.0438843269242872,16,desktop,organic,0.09613844391621278,567,2026-01-01
45,window_shopper,active,0.4660178924814036,75.31533567373928,28.66770882922194,1,0.4576081025358818,29,mobile,ad,0.08865852301386981,337,2026-01-01
46,window_shopper,active,0.420113853395451,85.39923410537779,19.805374146439256,1,0.4516504862256545,33,mobile,organic,0.08054785837836513,318,2025-12-31
47,casual_buyer,active,0.3618257143767601,23.7490085930046,92.01152745999,3,0.3955263965731668,12,desktop,ad,0.051524221039356964,261,2025-12-30
48,casual_buyer,active,0.2378662924622618,29.09923954825048,57.43716327252029,3,0.4300694295068722,6,mobile,organic,0.08799388610573267,182,2025-12-31
49,discount_hunter,inactive,0.685888309213635,10.64196063743665,35.59786221973476,2,0.9874518514617688,12,mobile,organic,0.09315632388675806,75,2025-12-15
50,window_shopper,active,0.4407605221783906,162.03518869065556,28.012348444505324,1,0.6935377406058685,34,desktop,organic,0.06672301618849373,329,2025-12-31
51,window_shopper,inactive,0.5364924699445133,158.67971017080697,13.166166119319955,1,0.5542340424405783,35,desktop,organic,0.08516246133391403,55,2026-01-01
52,heavy_buyer,active,0.7175205990968503,4.690864532241279,162.19457566014336,3,0.1462052428610244,14,desktop,ad,0.09404500943085432,530,2026-01-01
53,discount_hunter,active,0.3975453756763824,25.258292605763017,38.9494652064132,1,0.9552858508937376,10,mobile,ad,0.07113778146798745,298,2025-12-28
54,discount_hunter,active,0.5804735001328807,10.253777860966927,67.40312888885157,1,0.9160223992312584,13,mobile,organic,0.07689687986506376,439,2026-01-01
55,window_shopper,inactive,0.717173147252927,86.59156805670362,30.75361465885605,1,0.5326222341329468,26,mobile,ad,0.0920910359936414,69,2025-12-26
56,casual_buyer,active,0.4108564826557307,21.28509190502354,49.65247078018447,1,0.2358664223765158,10,mobile,organic,0.018132697039639295,310,2026-01-01
57,window_shopper,active,0.6898340004372207,122.95642429303294,18.48996109824865,1,0.3776470312364293,20,desktop,organic,0.08698086681270861,498,2026-01-01
58,casual_buyer,active,0.4922884793308213,32.43543482275486,50.10235943667272,3,0.3472636083571336,13,desktop,organic,0.08787317435892955,362,2025-12-30
59,casual_buyer,active,0.2154130151550733,26.943229681642197,105.76925162395445,2,0.2222246510766919,11,desktop,organic,0.047372360427368164,139,2025-12-16
60,casual_buyer,cooling_down,0.498175436813066,34.111086133154856,88.50541209943702,3,0.2677061411195104,10,mobile,organic,0.06078918083755532,242,2025-12-31
61,loyal_customer,active,0.6068830855117762,11.096309122451302,327.2250055356726,7,0.0207787905823551,15,mobile,email,0.024031596653538122,450,2026-01-01
62,casual_buyer,cooling_down,0.2008027167808657,29.84527987798908,63.30074312248221,1,0.41208674896371,12,mobile,organic,0.012166734347019335,93,2025-12-30
63,one_time_buyer,active,0.1437587010746333,346.7588260725162,59.759727627294815,1,0.4590538893609923,7,mobile,organic,0.07836749589633074,107,2025-12-30
64,casual_buyer,active,0.424687316620887,22.215264707646043,49.94829265397666,3,0.4099201054927152,14,mobile,organic,0.06808929525415548,322,2026-01-01
65,casual_buyer,active,0.3296085992482317,21.259197560300095,47.306150930478815,3,0.4507875841718544,10,mobile,email,0.06681494661627346,235,2025-12-26
66,casual_buyer,active,0.2120695019433848,26.76252058129084,92.12075915469492,3,0.2544467441669378,10,mobile,organic,0.073830979498319,155,2025-12-30
67,casual_buyer,active,0.2999925180995276,36.443327360008816,66.38429308631723,3,0.2864653386084367,14,desktop,organic,0.0400833631953698,240,2025-12-30
68,casual_buyer,active,0.2969821358827984,25.104376425018643,81.1677001863284,3,0.3972981159449387,10,desktop,organic,0.03849686372628215,208,2026-01-01
69,one_time_buyer,active,0.1438113113217513,145.9785155463253,68.44537473597322,1,0.3752464380289513,6,mobile,email,0.06612510951328546,121,2025-12-17
70,casual_buyer,active,0.2475134491415697,28.806285226343327,47.4567361025218,3,0.4738789635452504,9,mobile,organic,0.0388839709413941,199,2025-12-28
71,one_time_buyer,cooling_down,0.1263308022604267,319.5490850335909,98.61712428223628,1,0.4205060307521878,4,desktop,email,0.01603267185207735,59,2025-12-16
72,discount_hunter,high_intent,0.4104989611288163,20.37356058878363,66.712419684126,2,0.9461648419556736,11,mobile,ad,0.053296145271852564,482,2026-01-01
73,window_shopper,active,0.4594381673531156,101.4148730031609,26.55752251212433,1,0.4821378467466004,23,desktop,organic,0.024235971343780194,333,2025-12-29
74,casual_buyer,active,0.4326633425297777,33.617628789129895,96.4182304820002,3,0.3158236257472947,11,mobile,organic,0.06639775283384397,326,2025-12-31
75,casual_buyer,active,0.3506873450398897,36.74250783405539,109.93522992434468,2,0.3577853260422684,9,desktop,ad,0.061820890772910406,265,2025-12-29
76,casual_buyer,active,0.3408471802954196,23.46403085128579,95.41636788695055,2,0.4555295877052074,13,mobile,ad,0.07346304038068818,252,2025-12-30
77,one_time_buyer,active,0.1639102714001545,99.8722524553638,34.789452302708604,1,0.5683716395121187,7,desktop,email,0.08980008774458735,114,2025-12-30
78,window_shopper,active,0.7490316930428363,143.28013953518814,37.10272186151458,1,0.6184573860648848,22,mobile,organic,0.0168052131074544,568,2025-12-31
79,window_shopper,active,0.7170077895523813,69.47620207919935,36.125187959345645,1,0.3963319167425252,37,mobile,ad,0.09631985409464285,522,2026-01-01
80,casual_buyer,active,0.2028192294364613,37.53023558997208,94.20887085592636,1,0.3325189350811443,8,desktop,email,0.020697339877321443,143,2025-12-27
81,casual_buyer,reactivated,0.4535911775427796,24.61733122418364,78.65664488473729,1,0.3715768077052216,10,mobile,email,0.029123550657729723,443,2026-01-01
82,one_time_buyer,inactive,0.0911720570267341,278.5948605018533,82.12681888157276,1,0.4425625972305897,4,mobile,ad,0.01038815168764378,7,2025-04-29
83,window_shopper,active,0.5409283823341267,134.5069395756365,30.332933758700783,1,0.5636726161267014,35,desktop,organic,0.029324474677749165,409,2025-12-30
84,casual_buyer,reactivated,0.3322469570488434,33.30899419848096,47.21067005969751,1,0.4242442594815114,6,mobile,ad,0.011994920068532486,314,2026-01-01
85,window_shopper,reactivated,0.7653947897926788,90.83641014759148,34.74069437627222,1,0.6225953975175066,33,desktop,organic,0.06622390784777683,724,2026-01-01
86,casual_buyer,active,0.4899500628388256,33.10541780188795,118.39537942255228,3,0.4413762932061685,8,mobile,email,0.04630545015682257,340,2026-01-01
87,window_shopper,active,0.6691313527495015,130.14721099825994,34.67251903680322,1,0.3433384408796922,20,desktop,organic,0.09795811512164247,496,2026-01-01
88,heavy_buyer,active,0.7053418000184976,6.119276756952238,234.59589853274164,3,0.0816591711590825,12,desktop,organic,0.06352557039607237,529,2025-12-31
89,casual_buyer,active,0.4661777925585507,26.341093922222317,93.6388975080137,3,0.4837922257338296,9,desktop,email,0.017548149097209968,336,2025-12-29
90,casual_buyer,active,0.3468041113368844,38.78803813452649,42.61730294840376,2,0.3330149258182104,14,mobile,organic,0.09194545998899978,253,2025-12-30
91,window_shopper,active,0.7911370117808187,107.77675712932478,15.694256864832386,1,0.6392132753854723,26,mobile,organic,0.03553070713709649,570,2026-01-01
92,casual_buyer,active,0.436038377136385,18.14809713270107,85.16623807263707,1,0.4295472127665753,7,mobile,email,0.09467242745538365,326,2025-12-25
93,casual_buyer,active,0.4701593106895274,36.46015315950441,51.57503842564064,1,0.2751962590184371,6,mobile,organic,0.0581063207174341,349,2025-12-30
94,one_time_buyer,active,0.0856897409135694,137.91770538669874,33.66793125028236,1,0.4104342106391468,6,desktop,email,0.07032394530664803,63,2025-12-28
95,casual_buyer,active,0.3511516069357464,16.08412592247929,102.65815967843037,3,0.3564353644139252,9,mobile,ad,0.08971691310023795,255,2026-01-01
96,window_shopper,active,0.6744389984248931,169.1640994938275,12.204721472993516,1,0.543318969453376,16,mobile,organic,0.09794911738219667,499,2025-12-31
97,casual_buyer,inactive,0.498388326758277,26.34288543938679,88.43414332282504,1,0.4105338255638199,13,mobile,ad,0.031294080345227494,53,2025-12-28
98,casual_buyer,active,0.3354664747895844,23.47329047087938,76.27991223259579,2,0.2285257517826892,9,desktop,organic,0.05099134203478156,231,2025-12-31
99,heavy_buyer,active,0.666783327034162,2.4661505085183872,96.41595353618357,4,0.1623538570554784,18,desktop,organic,0.030547645553585592,503,2025-12-31
100,casual_buyer,active,0.3060794238901303,33.75710625628696,109.4473719095252,3,0.4905195875934423,11,mobile,organic,0.047752173492196286,227,2025-12-31
101,one_time_buyer,inactive,0.0836367303661348,322.4776901153699,55.72927354307451,1,0.4296400017325851,6,mobile,ad,0.0548527151798982,8,2025-10-17
102,window_shopper,active,0.6570796655319326,171.49011491939237,34.88382369878989,1,0.3721664287843417,32,mobile,email,0.05960655464494055,461,2026-01-01
103,discount_hunter,active,0.5265284379045505,13.546866353781716,51.65860063277569,1,0.923833528601712,10,mobile,ad,0.010149501839612354,387,2025-12-31
104,one_time_buyer,active,0.1665253429950111,113.3631859937243,33.682617849786524,1,0.4471352727704122,6,desktop,ad,0.038560143916547045,112,2025-12-22
105,window_shopper,active,0.5092667377459078,73.65810097322421,22.89740900193671,1,0.5713945019040532,27,desktop,ad,0.03640477230181259,365,2025-12-31
106,window_shopper,active,0.4030748343599531,85.34807750643748,14.11704415771981,1,0.4312489423751364,15,mobile,organic,0.072478175515529,293,2026-01-01
107,one_time_buyer,active,0.1250393519834319,311.70505130586,35.04528476145105,1,0.2169209046251165,2,mobile,organic,0.05336732412749749,97,2025-12-31
108,window_shopper,active,0.6837995846275737,73.82080471965578,10.625696770742463,1,0.6205288617241809,30,desktop,ad,0.02410246259779603,492,2025-12-31
109,discount_hunter,active,0.3973265899290934,23.09906357501579,39.78833484296665,1,0.8018539843445391,11,desktop,ad,0.013406435934050151,271,2026-01-01
110,window_shopper,inactive,0.7623690926320202,147.28549268086851,34.56845804574556,1,0.3945075395786896,18,mobile,email,0.054327153546596785,68,2025-12-19
111,one_time_buyer,active,0.0765719193420843,225.88218187978188,82.811207767289,1,0.3795621027980251,7,desktop,organic,0.09320648840400379,47,2025-12-08
112,discount_hunter,active,0.5508869627599087,11.707156462393902,42.11040319181424,1,0.7824021002458477,8,desktop,email,0.026241397249356042,383,2026-01-01
113,casual_buyer,cooling_down,0.4495089894989365,36.60625084813098,108.42346971648722,2,0.3521203452001865,9,desktop,organic,0.050718354959462385,194,2026-01-01
114,window_shopper,inactive,0.7239263670791884,98.5832115456514,24.268870838292084,1,0.3247494800404403,17,mobile,ad,0.0974029054839921,82,2025-12-30
115,window_shopper,active,0.4690235645745459,112.53099291710797,23.18265375287873,1,0.3634984831926165,24,desktop,organic,0.02888908662834798,334,2025-12-30
116,window_shopper,cooling_down,0.715690772625466,67.9094225135661,12.835178425452831,1,0.4136587895512454,33,mobile,organic,0.04802987815553985,316,2025-12-27
117,casual_buyer,active,0.3748218543759258,23.745519688396108,117.41572061541956,3,0.3175873953006081,10,mobile,email,0.06611723668869905,263,2025-12-27
118,one_time_buyer,active,0.1719777175722201,317.9637175459777,81.7142270490638,1,0.4105573358936696,5,desktop,organic,0.08644555139793927,133,2025-12-30
119,casual_buyer,cooling_down,0.2642577983626701,27.156773021818186,58.12344372271098,1,0.2231495252902629,13,desktop,ad,0.07266647752109962,125,2025-12-10
120,discount_hunter,active,0.3150989969430245,29.15769011118104,26.5524520714754,1,0.7486741636265352,17,mobile,email,0.06210187625813199,234,2025-12-29
121,window_shopper,cooling_down,0.5643434445986134,88.50362417363101,23.32596129415827,1,0.5994146072381745,26,desktop,organic,0.03267149509910048,236,2025-12-30
122,window_shopper,cooling_down,0.734045357090283,173.65562042929474,39.53319380594732,1,0.4127086930815101,24,mobile,email,0.021759276411462386,286,2025-12-28
123,discount_hunter,cooling_down,0.3553594138413725,26.02947590511118,63.70584725261185,2,0.7307769195245227,18,desktop,ad,0.01735885345884826,162,2025-12-31
124,casual_buyer,active,0.4715918626934723,25.93681400487452,115.71306104094086,1,0.3353383970662127,8,desktop,email,0.07582629703257228,362,2026-01-01
125,casual_buyer,cooling_down,0.4983576053714874,15.704688638203752,114.46607237999623,3,0.3949882052882545,12,mobile,ad,0.08925956498863308,233,2025-12-29
126,one_time_buyer,active,0.0708189037727279,213.3654053451178,30.36758388139325,1,0.3023695713748179,7,mobile,ad,0.0735575498426112,51,2025-12-14
127,casual_buyer,active,0.2864304734117692,16.193736165471282,73.58604350027545,3,0.3371340849909346,6,desktop,organic,0.05717687324594651,215,2026-01-01
128,window_shopper,active,0.4967752537683974,111.50866717240004,28.44428748327852,1,0.4666270380834159,31,mobile,organic,0.018931029395486732,386,2026-01-01
129,window_shopper,inactive,0.6029310786319146,126.49823429018346,21.71361197680192,1,0.554268316587452,39,desktop,organic,0.024576702657963745,56,2025-12-31
130,casual_buyer,inactive,0.4198823064351925,34.28753435274648,98.8149587849849,1,0.2133007064885624,10,mobile,ad,0.054330247679262644,42,2025-12-27
131,window_shopper,active,0.6781557007984256,157.37972182171276,11.89301611096674,1,0.4830718309789412,22,desktop,ad,0.03886477500105184,490,2026-01-01
132,heavy_buyer,active,0.7788458973136247,4.715153488270929,123.06334008444496,5,0.0382206861467821,15,desktop,organic,0.06410280381011736,573,2026-01-01
133,casual_buyer,active,0.3104057522944019,33.58269263799053,111.57099959640426,2,0.4921170752945927,9,mobile,organic,0.020594902634562505,230,2026-01-01
134,discount_hunter,active,0.5908325297370542,25.06133247075568,61.11706397699433,2,0.7963634284643781,8,desktop,email,0.013865454784985342,429,2025-12-31
135,window_shopper,active,0.6759059233781946,65.08261954201555,36.101115251691766,1,0.6992602391092195,21,mobile,ad,0.06633182484424943,517,2026-01-01
136,window_shopper,inactive,0.545324452260393,141.52927293776278,38.58368188838824,1,0.5430291613283421,34,desktop,ad,0.029572470392757594,48,2025-11-30
137,casual_buyer,active,0.3148563205066333,30.12737072136964,94.3249645530716,3,0.3116040135412051,12,mobile,ad,0.03163465428032955,237,2025-12-29
138,window_shopper,high_intent,0.4998446612373592,148.28098313753134,24.971318807694004,1,0.5246690843038588,21,mobile,organic,0.059520766416526205,577,2026-01-01
139,casual_buyer,cooling_down,0.4749436728625644,18.06593554759927,108.22610323074582,2,0.4696037092358691,9,desktop,ad,0.08194291278617549,224,2025-12-29
140,casual_buyer,active,0.3042275884215694,28.55428403063906,111.30653458831112,3,0.4135427312021638,14,desktop,organic,0.0861492971421661,217,2025-12-28
141,casual_buyer,active,0.2602941113533057,34.759326520193724,42.10272214466126,2,0.3106733496503662,13,mobile,organic,0.083330406349513,176,2025-12-31
142,casual_buyer,active,0.499878513180316,28.1423913707575,101.53316402997584,3,0.2221252138733717,14,desktop,organic,0.03651129658930156,332,2025-12-31
143,casual_buyer,active,0.4633880454951235,30.99484823416657,54.55705092417099,3,0.3297854859445924,14,desktop,organic,0.09638661308829961,346,2025-12-30
144,casual_buyer,active,0.2967982253463667,23.650577058546823,115.27232439452278,3,0.4537801118467597,7,mobile,email,0.06640678854702867,216,2025-12-30
145,casual_buyer,active,0.3600434089305142,19.21589754369267,115.32855902948766,1,0.3976198620151263,12,desktop,ad,0.08108901949494812,284,2025-12-25
146,discount_hunter,active,0.311349395159551,26.036343345609,48.83856157386896,2,0.9300877002748932,12,mobile,organic,0.0604612324964356,239,2025-12-31
147,casual_buyer,active,0.4869950509863215,35.11720385539333,94.79926729565412,1,0.2218919076516037,5,mobile,ad,0.07870039709576174,361,2025-12-30
148,window_shopper,active,0.5250329996987733,148.10397057654563,35.82332097262976,1,0.3523064606209545,24,desktop,ad,0.05075084242200285,394,2025-12-31
149,casual_buyer,active,0.2743756647576637,22.255300124247537,70.73198668012849,2,0.274481084114356,13,mobile,ad,0.09148506450252447,201,2025-12-28
150,casual_buyer,active,0.4289364125415885,27.86812098078711,79.90077667181234,1,0.2069528894649053,14,desktop,ad,0.09796292507752458,306,2025-12-29
151,casual_buyer,inactive,0.2151621213883675,37.05848690920503,92.34080295116937,2,0.3610072247866781,13,mobile,ad,0.019353978123853928,31,2025-12-23
152,one_time_buyer,reactivated,0.1048906028776344,246.82745206728305,43.62587113214033,1,0.2294126998971367,5,mobile,organic,0.026751625329476038,101,2026-01-01
153,one_time_buyer,active,0.0678216529585384,198.32352100036692,85.6428059866662,1,0.5755794267821501,6,mobile,organic,0.0892533642450334,63,2025-12-25
154,casual_buyer,high_intent,0.2411109120702561,26.84360375987975,76.55908474262992,2,0.3546517196441762,8,mobile,ad,0.01641022195434774,289,2025-12-31
155,one_time_buyer,reactivated,0.0948851513792477,317.7795811382784,67.26378809131134,1,0.3199162258949655,6,desktop,ad,0.055468856953089944,82,2025-12-16
156,window_shopper,inactive,0.7187019255720589,142.5652381443326,10.799414648914995,1,0.6868282784688203,34,desktop,ad,0.03734246921061528,77,2025-12-15
157,window_shopper,active,0.4682048246986637,134.36829666013074,35.23501374874793,1,0.5722907580202715,15,desktop,ad,0.011840105787346056,338,2025-12-31
158,casual_buyer,active,0.2454293774358036,25.259435233067627,101.99778414456728,3,0.4618453126736961,12,desktop,email,0.07406208975226602,154,2026-01-01
159,casual_buyer,active,0.3986680399143047,22.84381496844543,53.85459390858622,3,0.3026981053045539,8,desktop,organic,0.08948633206459294,291,2025-12-31
160,one_time_buyer,inactive,0.1415114870118127,157.7927622700241,69.06606555651828,1,0.5891642510362276,3,mobile,organic,0.050781280885727614,12,2025-07-24
161,casual_buyer,reactivated,0.304640952260392,34.885133900058335,61.87660294043384,1,0.4029866737347637,8,mobile,organic,0.09396491893681908,299,2025-12-31
162,discount_hunter,cooling_down,0.4161810607971742,27.853532187459884,37.31817570478083,1,0.7769331926420446,13,mobile,organic,0.05361202192554914,191,2025-12-31
163,one_time_buyer,inactive,0.0705909432201384,251.37838710697417,46.97206268872007,1,0.4124165958931196,5,mobile,organic,0.02970130782981533,7,2025-12-22
164,casual_buyer,reactivated,0.4312298174294837,28.75881414449041,114.32797441359824,2,0.4805096295788454,13,desktop,email,0.09959724581081919,422,2025-12-31
165,casual_buyer,cooling_down,0.3937693753670809,17.236518012787908,85.93066825402985,2,0.416935303472727,14,desktop,organic,0.08252769118370165,165,2025-12-23
166,casual_buyer,active,0.4758904435552802,24.92486435695749,79.63071178574063,3,0.4886394140250027,14,mobile,ad,0.052132724487190384,377,2025-12-28
167,casual_buyer,active,0.4948981665113019,39.72748675221808,83.46403868455799,2,0.4815681505222617,13,mobile,ad,0.09883553843151267,367,2026-01-01
168,casual_buyer,cooling_down,0.3376743413097083,19.65497672820169,98.92943163938055,3,0.3703343667262818,12,mobile,ad,0.0951668681400188,146,2025-12-27
169,discount_hunter,cooling_down,0.5061122635839184,26.731396335248856,29.239060052367,1,0.7970805010255249,10,desktop,organic,0.071383997930411,233,2026-01-01
170,heavy_buyer,active,0.7254864599229037,2.05717867097084,191.1261724019338,4,0.0124248663601072,11,mobile,organic,0.08395955218515817,548,2026-01-01
171,discount_hunter,cooling_down,0.5814228140409023,12.935393646119408,65.80651929253176,1,0.8843876344431547,10,mobile,email,0.02356638891453096,276,2025-12-31
172,window_shopper,active,0.56633824617249,116.49936922551736,26.125530630796025,1,0.3873646490629303,21,mobile,ad,0.05817444821042009,402,2025-12-31
173,window_shopper,active,0.6815064500623491,127.70024667281696,11.852741426700511,1,0.5021948224370383,29,mobile,ad,0.02331650020861072,497,2026-01-01
174,casual_buyer,active,0.2616204456618085,17.273541111292197,80.83002832262676,3,0.3360296900539345,10,mobile,organic,0.05009115669966394,202,2025-12-31
175,discount_hunter,cooling_down,0.5893120319300009,30.411330648328263,57.290224141590784,2,0.7135869408183486,12,desktop,ad,0.09011283397901039,254,2025-12-31
176,casual_buyer,active,0.4801326687754792,25.221673395481204,101.51776500667862,3,0.4934999854772303,11,desktop,ad,0.05649879264139048,370,2025-12-31
177,discount_hunter,active,0.6627069246098289,27.06825885253853,53.08962690627341,2,0.8960602295256106,12,desktop,email,0.05690283077049402,481,2026-01-01
178,one_time_buyer,active,0.0834035323949399,96.25221501354082,50.88540920920873,1,0.4177781356100083,5,desktop,organic,0.04001325832116325,53,2025-12-16
179,casual_buyer,active,0.48122310834052,17.821115969161934,104.75825468313556,2,0.429816040254171,13,mobile,ad,0.0809654771500605,349,2026-01-01
180,casual_buyer,active,0.3793354690194658,16.216908031093727,99.24328627838892,2,0.2703017835462685,7,desktop,email,0.07745260177084795,269,2026-01-01
181,casual_buyer,active,0.4447358770289951,22.9725924092298,87.83341394218098,3,0.2961995346178949,8,desktop,organic,0.027990031031428567,328,2026-01-01
182,casual_buyer,active,0.2182872911320286,36.99284727409707,112.92621324964357,2,0.328160174688363,9,mobile,organic,0.011933747913679052,136,2025-12-20
183,one_time_buyer,inactive,0.0978101685974468,131.03484215192003,56.352213195499246,1,0.389407528164888,7,mobile,ad,0.014505293012680436,11,2025-12-22
184,heavy_buyer,active,0.7905964873967273,4.786433790996366,102.79576768004328,2,0.0406673466120108,19,desktop,ad,0.02051133413854488,567,2026-01-01
